SMILES,Td
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2cc(c(c(c2)Br)Oc2c(cc(cc2Br)*)Br)Br)cc1,534.0
*c1cc2c(C(=O)N(C2=O)c2cc(c(c(c2)Br)Oc2c(cc(cc2Br)N2C(=O)c3c(C2=O)cc(cc3)C(=O)*)Br)Br)cc1,455.0
*N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(C(=O)N(C2=O)c2cc(c(c(c2)Br)Oc2c(cc(cc2Br)*)Br)Br)cc1,499.0
*N1C(=O)c2c(C1=O)cc(cc2)S(=O)(=O)c1cc2c(C(=O)N(C2=O)c2cc(c(c(c2)Br)Oc2c(cc(cc2Br)*)Br)Br)cc1,508.0
*c1cc2c(C(=O)N(C2=O)c2cc(c(c(c2)Br)Oc2c(cc(cc2Br)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)Br)Br)cc1,509.0
*c1cc2c(C(=O)N(C2=O)c2c(ccc(c2)C(c2cc(c(cc2)OC(=O)C23CC4CC(CC(C2)C4)C3)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F)OC(=O)C23CC4CC(CC(C2)C4)C3)cc1,380.0
*n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)c1ccc(cc1)OCCCC[Si](O[Si](O[Si](O[Si](CCCCOc1ccc(cc1)*)(C)C)(C)C)(C)C)(C)C,455.0
*n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)c1cc(c(cc1)OCCCC[Si](O[Si](O[Si](O[Si](CCCCOc1c(cc(cc1)*)C)(C)C)(C)C)(C)C)(C)C)C,443.0
*n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)c1cc(c(cc1)OCCCC[Si](O[Si](O[Si](O[Si](CCCCOc1c(cc(cc1)*)F)(C)C)(C)C)(C)C)(C)C)F,443.0
*n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)c1cc(c(cc1)OCCCC[Si](O[Si](O[Si](O[Si](CCCCOc1c(cc(cc1)*)Cl)(C)C)(C)C)(C)C)(C)C)Cl,444.0
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)OCCCC[Si](O[Si](O[Si](O[Si](CCCCOc2ccc(cc2)*)(C)C)(C)C)(C)C)(C)C)cc1,457.0
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2cc(c(cc2)OCCCC[Si](O[Si](O[Si](O[Si](CCCCOc2c(cc(cc2)*)C)(C)C)(C)C)(C)C)(C)C)C)cc1,443.0
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2cc(c(cc2)OCCCC[Si](O[Si](O[Si](O[Si](CCCCOc2c(cc(cc2)*)F)(C)C)(C)C)(C)C)(C)C)F)cc1,443.0
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2cc(c(cc2)OCCCC[Si](O[Si](O[Si](O[Si](CCCCOc2c(cc(cc2)*)Cl)(C)C)(C)C)(C)C)(C)C)Cl)cc1,446.0
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2c(cc(cc2)OCCCC[Si](O[Si](O[Si](O[Si](CCCCOc2cc(c(cc2)*)C)(C)C)(C)C)(C)C)(C)C)C)cc1,452.0
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2c(cc(cc2)OCCCC[Si](O[Si](O[Si](O[Si](CCCCOc2cc(c(cc2)*)F)(C)C)(C)C)(C)C)(C)C)F)cc1,440.0
*c1cc2c(C(=O)N(C2=O)c2c(cc(cc2C)Cc2cc(c(c(c2)C)N2C(=O)c3c(C2=O)cc(cc3)C(=O)OCCN(CCOC(=O)*)c2ccccc2)C)C)cc1,393.0
*c1cc2c(C(=O)N(C2=O)c2c(cc(cc2C)Cc2cc(c(c(c2)C)N2C(=O)c3c(C2=O)cc(cc3)C(=O)OCCN(CCOC(=O)*)c2ccc(cc2)N=Nc2ccc(cc2)[N+](=O)[O-])C)C)cc1,326.0
*c1cc2c(C(=O)N(C2=O)c2c(cc(cc2C)Cc2cc(c(c(c2)C)N2C(=O)c3c(C2=O)cc(cc3)C(=O)OCCN(CCOC(=O)*)c2ccc(cc2)N=Nc2c(cc(cc2)[N+](=O)[O-])[N+](=O)[O-])C)C)cc1,311.0
*c1cc2c(C(=O)N(C2=O)c2c(cc(cc2C)Cc2cc(c(c(c2)C)N2C(=O)c3c(C2=O)cc(cc3)C(=O)OCCN(CCOC(=O)*)c2ccc(cc2)N=Nc2c(cc(cc2)[N+](=O)[O-])C#N)C)C)cc1,334.0
*N1C(=O)c2c(C1=O)c(ccc2)c1cc2c(C(=O)N(C2=O)c2cc(c(cc2)c2c(cc(cc2)*)C(F)(F)F)C(F)(F)F)cc1,589.0
*n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)c1cc(c(cc1)Oc1ccc(cc1)*)c1ccccc1,549.0
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Sc2ccc(cc2)Oc2ccc(cc2)Sc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2ccc(cc2)Oc2cc(ccc2)Oc2ccc(cc2)NC(=O)*)cc1,532.0
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Sc2ccc(cc2)Oc2ccc(cc2)Sc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2ccc(cc2)C2(c3ccccc3-c3ccccc23)c2ccc(cc2)NC(=O)*)cc1,520.0
*N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)C(c1ccc(cc1)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Sc2ccc(cc2)Oc2ccc(cc2)Sc2ccc(cc2)*)cc1)(C)C,514.0
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Sc2ccc(cc2)Oc2ccc(cc2)Sc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)cc1,535.0
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2c(cc(cc2)S(=O)(=O)c2cc(c(cc2)Oc2ccc(cc2)*)c2cc(cc(c2)C(F)(F)F)C(F)(F)F)c2cc(cc(c2)C(F)(F)F)C(F)(F)F)cc1,572.0
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2c(cc(cc2)S(=O)(=O)c2cc(c(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)*)c2cc(cc(c2)C(F)(F)F)C(F)(F)F)c2cc(cc(c2)C(F)(F)F)C(F)(F)F)cc1,561.0
*N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2c(cc(cc2)S(=O)(=O)c2cc(c(cc2)Oc2ccc(cc2)*)c2cc(cc(c2)C(F)(F)F)C(F)(F)F)c2cc(cc(c2)C(F)(F)F)C(F)(F)F)cc1,561.0
*N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(C(=O)N(C2=O)c2cc(c(cc2)OCC2(C(C(CC2)COc2c(cc(cc2)*)C(F)(F)F)(C)C)C)C(F)(F)F)cc1,369.0
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2cc(c(cc2)OCC2(C(C(CC2)COc2c(cc(cc2)*)C(F)(F)F)(C)C)C)C(F)(F)F)cc1,360.0
*c1cc2c(C(=O)N(C2=O)c2cc(c(cc2)OCC2(C(C(CC2)COc2c(cc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)*)C(F)(F)F)(C)C)C)C(F)(F)F)cc1,367.0
*c1cc2c(C(=O)N(C2=O)c2cc(c(cc2)OCC2(C(C(CC2)COc2c(cc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)OCC2C(C(CC2)(COC(=O)*)C)(C)C)C(F)(F)F)(C)C)C)C(F)(F)F)cc1,360.0
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)OCC2(C(C(CC2)COC(=O)*)(C)C)C)cc1,426.5
*c1cc2c(C(=O)N(C2=O)C(C(=O)Nc2cc(cc(c2)C(=O)Nc2cnccc2)NC(=O)*)CCSC)cc1,401.0
*c1cc2c(C(=O)N(C2=O)C(C(=O)Nc2cc(cc(c2)C(=O)Nc2cnccc2)NC(=O)*)C(C)C)cc1,368.0
*N1C(=O)c2ccc3C(=O)N(C(=O)c4ccc(C1=O)c2c34)c1c(c(c(c(c1C)C)c1sc(cc1)C=Nc1c(c(c(c(c1C)C)*)C)C)C)C,384.0
*N1C(=O)c2ccc3C(=O)N(C(=O)c4ccc(C1=O)c2c34)c1c(c(c(c(c1C)C)c1sc(cc1)c1sc(cc1)C=Nc1c(c(c(c(c1C)C)*)C)C)C)C,392.0
*N1C(=O)c2c(C1=O)ccc(c2)C(c1ccc2c(C(=O)N(C2=O)c2ccc(cc2)N(c2ccc(cc2)*)c2ccc(cc2)*)c1)(C(F)(F)F)C(F)(F)F,344.0
*c1ccc2n(c3c(c2c1)cc(cc3)c1[nH]c(nc1c1ccccc1)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)C(c1cc2c(C(=O)N(C2=O)c2ccc(cc2)c2[nH]c(c(n2)c2ccccc2)*)cc1)(C(F)(F)F)C(F)(F)F)CCCCCCCC,435.0
*c1ccc2n(c3c(c2c1)cc(cc3)c1[nH]c(nc1c1ccccc1)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)c2[nH]c(c(n2)c2ccccc2)*)cc1)CCCCCCCC,385.0
*c1ccc2n(c3c(c2c1)cc(cc3)c1[nH]c(nc1c1ccccc1)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)c2[nH]c(c(n2)c2ccccc2)*)cc1)CCCCCCCC,391.0
*c1ccc2n(c3c(c2c1)cc(cc3)c1[nH]c(nc1c1ccccc1)c1ccc(cc1)n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)c1ccc(cc1)c1[nH]c(c(n1)c1ccccc1)*)CCCCCCCC,440.0
*N1C(=O)c2c(C1=O)ccc(c2)C(c1ccc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2cc(cc(c2)Oc2ccc(cc2)*)Oc2ccc(cc2)*)c1)(C(F)(F)F)C(F)(F)F,468.725
*N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)OCC(COc2ccc(cc2)*)O)cc1,425.0
*n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)c1ccc(cc1)Oc1ccc(cc1)Oc1nc(ccc1)Oc1ccc(cc1)Oc1ccc(cc1)*,543.0
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)Oc2nc(ccc2)Oc2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)*)cc1,495.0
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)Oc2nc(ccc2)Oc2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)cc1,490.0
*C1C2C(C(=O)N(C2=O)c2ccc3n(c4c(c3c2)cccc4)CC)C(C1)C=C*,465.0
*C1C(=O)OC(=O)C1C(C*)c1ccccc1,200.0
*OC(COC(=O)*)C,246.35
*OC(=O)OCC(C*)(C)C,248.9
*Nc1ccc(cc1)*,300.5
*c1nc2c([nH]1)cc(cc2)c1cc2c(nc([nH]2)CCCCCCCC*)cc1,375.0
*c1nc2c([nH]1)ccc(c2)c1ccc2c(nc([nH]2)c2c3cc4c(cc3ccc2)c(ccc4)*)c1,490.0
*=Nc1ccc(cc1)N=Cc1c(cc(c(c1)OCCCCCCCC)C=*)OCCCCCCCC,375.0
*=Nc1ccc(cc1)N=Cc1c(cc(c(c1)OCCCCCCCCCCCC)C=*)OCCCCCCCCCCCC,382.5
*=Nc1ccc(cc1)N=Cc1c(cc(c(c1)OCCCCCCCCCCCCCC)C=*)OCCCCCCCCCCCCCC,390.0
*=Nc1ccc(cc1)N=Cc1c(cc(c(c1)OCCCCCCCCCCCCCCCC)C=*)OCCCCCCCCCCCCCCCC,375.0
*=Nc1ccc(cc1)N=Cc1c(cc(c(c1)OCCCCCCCCCCCCCCCCCC)C=*)OCCCCCCCCCCCCCCCCCC,368.0
*=Nc1ccc(cc1)c1ccc(cc1)N=Cc1c(cc(c(c1)OCCCCCCCC)C=*)OCCCCCCCC,365.0
*=Nc1ccc(cc1)c1ccc(cc1)N=Cc1c(cc(c(c1)OCCCCCCCCCCCC)C=*)OCCCCCCCCCCCC,390.0
*=Nc1ccc(cc1)c1ccc(cc1)N=Cc1c(cc(c(c1)OCCCCCCCCCCCCCC)C=*)OCCCCCCCCCCCCCC,380.0
*=Nc1ccc(cc1)c1ccc(cc1)N=Cc1c(cc(c(c1)OCCCCCCCCCCCCCCCC)C=*)OCCCCCCCCCCCCCCCC,380.0
*=Nc1ccc(cc1)c1ccc(cc1)N=Cc1c(cc(c(c1)OCCCCCCCCCCCCCCCCCC)C=*)OCCCCCCCCCCCCCCCCCC,375.0
*c1nc(ccc1)NS(=O)N*,200.0
*N(Cc1c(c(ccc1)C*)O)c1ccccc1,300.0
*[NH+]1CC=C(C=C1)C1=CC[NH+](C=C1)Cc1ccc(cc1)C*,318.0
*[NH+]1CC=C(C=C1)C1=CC[NH+](C=C1)Cc1cc(ccc1)C*,339.5
*[NH+]1CC=C(C=C1)C1=CC[NH+](C=C1)Cc1c(cccc1)C*,327.0
*[NH+]1C(C=C(C=C1c1ccccc1)c1ccc(cc1)C1=CC([NH+](C(=C1)c1ccccc1)c1ccc(cc1)c1ccc(cc1)*)c1ccccc1)c1ccccc1,450.0
*[NH+]1C(C=C(C=C1c1ccccc1)c1ccc(cc1)C1=CC([NH+](C(=C1)c1ccccc1)c1c(cc(cc1)c1cc(c(cc1)*)C)C)c1ccccc1)c1ccccc1,451.0
*[NH+]1C(C=C(C=C1c1ccccc1)c1ccc(cc1)C1=CC([NH+](C(=C1)c1ccccc1)c1cc(c(cc1)c1c(cc(cc1)*)C(F)(F)F)C(F)(F)F)c1ccccc1)c1ccccc1,452.0
*[NH+]1C(C=C(C=C1c1ccccc1)c1ccc(cc1)C1=CC([NH+](C(=C1)c1ccccc1)c1ccc(cc1)*)c1ccccc1)c1ccccc1,449.0
*c1nc2c([nH]1)cc(cc2)c1ccc2c(nc([nH]2)c2ccc(cc2)C(c2ccc(cc2)*)(C(F)(F)F)C(F)(F)F)c1,520.0
*c1ccc2n(c3c(c2c1)cc(cc3)c1ccc(cc1)N(c1ccc(cc1)*)c1ccc(cc1)CCCC)CCCCCCCC,440.0
*c1ccc2n(c3c(c2c1)cc(cc3)c1ccc2n(c3c(c2c1)cc(cc3)c1ccc(cc1)N(c1ccc(cc1)*)c1ccc(cc1)CCCC)CCCCCCCC)CCCCCCCC,448.0
*N(c1ccc(cc1)c1cc2C(c3c(-c2cc1OC)cc(c(c3)c1ccc(cc1)*)OC)(CCCCCC)CCCCCC)c1ccc(cc1)CCCC,300.0
*c1cc2n(c3c(c2cc1CCCCCC)cc(c(c3)C=C*)CCCCCC)CCCCCCCC,329.0
*c1nc(c(c(c1C#N)C=Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)C#N)C=Cc1cc2C(c3c(-c2cc1)ccc(c3)C=C*)(CCCCCC)CCCCCC,400.0
*c1ccc2n(c3c(c2c1)cc(cc3)C=Cc1nc(c(c(c1C#N)C=Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)C#N)C=C*)CCCCCC,263.0
*c1nc(c(c(c1C#N)C=Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)C#N)C=Cc1c(cc(c(c1)CCCCCCCCCCCCCCCC)C=C*)CCCCCCCCCCCCCCCC,360.0
*c1ccc2n(c3c(c2c1)cc(cc3)C=NN(c1ccc(cc1)S(=O)(=O)c1ccc(cc1)N(N=C*)CCCC)CCCC)CC,323.0
*c1ccc2n(c3c(c2c1)cc(cc3)C=NN(c1ccc(cc1)S(=O)(=O)c1ccc(cc1)N(N=C*)CCCC)CCCC)CC(CCCC)CC,325.0
*N=Nc1ccc(cc1)Nc1ccc(cc1)C(=O)c1ccc(cc1)Nc1ccc(cc1)*,489.0
*c1ccc2n(c3c(c2c1)cc(cc3)Nc1ccc(cc1)C(=O)c1ccc(cc1)N*)CC(CCCC)CC,496.0
*c1cc2n(c3c(c2cc1)ccc(c3)C#CC#C*)CCCCCCCCCCCCCCCC,445.0
*c1ccc2n(c3c(c2c1)cc(cc3)C#CC#C*)CCCCCCCCCCCCCCCC,335.0
*c1c2n(c3c(c2cc(c1)C(C)(C)C)cc(cc3C#CC#C*)C(C)(C)C)CCCCCCCCCCCCCCCC,375.0
*c1c2n(c3c(c2cc(c1)C(C)(C)C)cc(cc3C#C*)C(C)(C)C)CCCCCCCCCCCCCCCC,320.0
*c1c2n(c3c(c2cc(c1)C(C)(C)C)cc(cc3*)C(C)(C)C)CCCCCCCCCCCCCCCC,234.0
*N(CC*)C(=O)c1c(cccc1)F,347.0
*N(CC*)C(=O)c1cc(ccc1)F,344.0
*N(CC*)C(=O)c1ccc(cc1)F,333.0
*N(CC*)C(=O)c1cc(cc(c1)F)F,338.0
*N(CC*)C(=O)c1c(cccc1F)F,292.0
*N(CC*)C(=O)c1cc(c(cc1)F)F,325.0
*N(CC*)C(=O)c1c(c(ccc1)F)F,352.0
*N(CC*)C(=O)c1c(ccc(c1)F)F,350.0
*N(CC*)C(=O)c1c(cc(cc1)F)F,338.0
*N(CC*)C(=O)c1c(cc(cc1F)F)F,372.0
*N(CC*)C(=O)c1c(cc(c(c1)F)F)F,346.0
*N(CC*)C(=O)c1c(ccc(c1F)F)F,303.0
*N(CC*)C(=O)c1c(c(cc(c1)F)F)F,336.0
*N(CC*)C(=O)c1c(c(c(cc1)F)F)F,333.0
*N(CC*)C(=O)c1cc(c(c(c1)F)F)F,339.0
*N(CC*)C(=O)c1c(c(c(c(c1)F)F)F)F,348.0
*N(CC*)C(=O)c1c(cc(c(c1F)F)F)F,309.0
*N(CC*)C(=O)c1c(c(cc(c1F)F)F)F,292.0
*N(CC*)C(=O)c1c(c(c(c(c1F)F)F)F)F,338.0
*c1ccc2n(c3c(c2c1)cc(cc3)Nc1ccc(cc1)c1ccc(cc1)N*)CC(CCCC)CC,495.0
*c1ccc2n(c3c(c2c1)cc(cc3)Nc1ccc(cc1)C(=O)c1ccc(cc1)C(=O)c1ccc(cc1)N*)CC(CCCC)CC,498.0
*N=Nc1ccc(cc1)Nc1ccc(cc1)C(=O)c1ccc(cc1)C(=O)c1ccc(cc1)Nc1ccc(cc1)*,474.0
*Nc1ccc(cc1)C(c1cc(ccc1)C(c1ccc(cc1)Nc1ccc(cc1)C(=O)c1ccc(cc1)C(=O)c1ccc(cc1)*)(C)C)(C)C,484.0
*Nc1ccc(cc1)Nc1ccc(cc1)C(=O)c1ccc(cc1)C(=O)c1ccc(cc1)*,494.0
*Nc1ccc(cc1)Nc1ccc(cc1)C(c1ccc(cc1)C(c1ccc(cc1)*)(c1ccccc1)O)(c1ccccc1)O,450.0
*c1cc2n(c3c(c2cc1)ccc(c3)C=C*)c1cc(c(cc1)OCCCCCCCCCC)OCCCCCCCCCC,407.0
*N(C(C*)CC)C(=O)CCCC,288.0
*N(c1ccc(cc1)c1ccc(cc1)*)c1ccc(cc1)C(F)(F)F,472.0
*N(c1ccc(cc1)c1ccc(cc1)*)c1cc(cc(c1)C(F)(F)F)C(F)(F)F,498.0
*c1ccc2n(c3c(c2c1)cc(cc3)c1ccc(cc1)[Si](c1ccc(cc1)*)(c1ccccc1)c1ccccc1)CCCCCC#N,326.0
*c1n(c(cc1)C=Cc1ccc(cc1)N(c1ccc(cc1)C=Cc1n(c(cc1)C=Cc1c(cc(c(c1)OC)C=C*)OC)CCCCCC)c1ccccc1)CCCCCC,362.0
*c1n(c(cc1)C=Cc1cc2C(c3c(-c2cc1)ccc(c3)C=Cc1n(c(cc1)C=Cc1ccc(cc1)N(c1ccc(cc1)C=C*)c1ccccc1)CCCCCC)(CC)CC)CCCCCC,369.0
*c1ccc2n(c3c(c2c1)cc(cc3)c1c2cc(ccc2c(c2cc(ccc12)C=Cc1ccc(cc1)N(CCCCCC)CCCCCC)*)C=Cc1ccc(cc1)N(CCCCCC)CCCCCC)CCCCCCCC,390.0
*c1cc2n(c3c(c2cc1)ccc(c3)c1c2cc(ccc2c(c2cc(ccc12)C=Cc1ccc(cc1)N(CCCCCC)CCCCCC)*)C=Cc1ccc(cc1)N(CCCCCC)CCCCCC)CCCCCCCC,390.0
*c1nc2c(n1c1ccc(cc1)S(=O)(=O)c1ccc(cc1)n1c(nc3c1cccc3)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)*)cccc2,521.0
*c1nc2c(n1c1ccc(cc1)S(=O)(=O)c1ccc(cc1)n1c(nc3c1cccc3)c1ccc(cc1)C(=O)c1ccc(cc1)*)cccc2,491.0
*c1nc2c(n1c1ccc(cc1)S(=O)(=O)c1ccc(cc1)n1c(nc3c1ccc(c3)C)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)*)ccc(c2)C,453.0
*c1nc2c(n1c1ccc(cc1)S(=O)(=O)c1ccc(cc1)n1c(nc3c1ccc(c3)C)c1ccc(cc1)C(=O)c1ccc(cc1)*)ccc(c2)C,480.0
*n1c(nc2c1cccc2)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)c1nc2c(n1c1ccc(cc1)C(=O)c1ccc(cc1)*)cccc2,479.0
*c1nc2c(n1c1ccc(cc1)C(=O)c1ccc(cc1)n1c(nc3c1cccc3)c1ccc(cc1)C(=O)c1ccc(cc1)*)cccc2,491.0
*n1c(nc2c1ccc(c2)C)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)c1nc2c(n1c1ccc(cc1)C(=O)c1ccc(cc1)*)ccc(c2)C,463.0
*c1nc2c(n1c1ccc(cc1)C(=O)c1ccc(cc1)n1c(nc3c1ccc(c3)C)c1ccc(cc1)C(=O)c1ccc(cc1)*)ccc(c2)C,457.0
*O[Si](CC[Si](Oc1c(cc(cc1C)c1cc(c(c(c1)C)*)C)C)(C)C)(C)C,335.0
*O[Si](c1ccc(cc1)[Si](Oc1c(cc(cc1C)c1cc(c(c(c1)C)*)C)C)(C)C)(C)C,365.0
*[Si](C*)(c1ccccc1)C,480.0
*[SiH](c1ccc(cc1)*)C,550.0
*[SiH2]c1ccc(cc1)*,355.0
*[Si](C#Cc1cc(ccc1)C#C*)(c1ccccc1)c1ccccc1,547.0
*O[Si](*)(CCCOc1ccc(cc1)C(=O)OC1CC2=CCC3C(CCC4(C(CCC34)C(CCCC(C)C)C)C)C2(CC1)C)C,328.035
*O[Si](*)(CCCOc1c(cc(cc1)C(=O)OC1CC2=CCC3C(CCC4(C(CCC34)C(CCCC(C)C)C)C)C2(CC1)C)S(=O)(=O)O[K])C,319.5
*O[Si](c1ccc(cc1)[Si](*)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,500.4
*O[Si](c1ccc(cc1)c1ccc(cc1)[Si](*)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,482.6666667
*O[Si](c1ccc(cc1)c1ccc(cc1)[Si](*)(C)C)(C)C,517.0
*O[Si](c1c2c(c(cc1)[Si](*)(C)C)cccc2)(C)C,488.0
*O[Si](c1c2c(ccc1)c(ccc2)[Si](*)(C)C)(C)C,480.0
*O[Si](c1cc2c(cc1)cc(cc2)[Si](*)(C)C)(C)C,442.0
*O[Si](c1cc2c(cc1)ccc(c2)[Si](*)(C)C)(C)C,396.0
*O[Si](c1cc2cc3c(cc2cc1)cc(cc3)[Si](*)(C)C)(C)C,436.0
*O[Si](c1c2ccccc2c(c2ccccc12)[Si](*)(C)C)(C)C,389.0
*O[Si](c1c2ccc3c(c2ccc1)cccc3[Si](*)(C)C)(C)C,500.0
*O[Si](c1c2ccc3ccc(c4ccc(cc1)c2c34)[Si](*)(C)C)(C)C,387.0
*[Si](C#Cc1cc(ccc1)C#C*)(C)C,636.0
*O[Si](C#Cc1ccc(cc1)C#C[Si](*)(C)C)(C)C,539.0
*O[Si](O[Si](C#Cc1ccc(cc1)C#C[Si](*)(C)C)(C)C)(C)C,532.0
*O[Si](O[Si](O[Si](C#Cc1ccc(cc1)C#C[Si](*)(C)C)(C)C)(C)C)(C)C,563.5
*O[Si](O[Si](O[Si](O[Si](C#Cc1ccc(cc1)C#C[Si](*)(C)C)(C)C)(C)C)(C)C)(C)C,595.0
*O[Si](O[Si](O[Si](O[Si](O[Si](C#Cc1ccc(cc1)C#C[Si](*)(C)C)(C)C)(C)C)(C)C)(C)C)(C)C,596.0
*O[Si](O[Si](CCCCCCC=CCCCCCC[Si](*)(C)C)(C)C)(C)C,290.0
*O[Si](O[Si](*)(c1sc(cc1)c1sc(cc1)c1sc(cc1)C)C)(CCCN1C(=O)c2cc(c3c4c(cc5C(=O)N(C(=O)c6cc(c(c7c(cc(C1=O)c2c37)Cl)c4c56)Cl)CCCCCCCC)Cl)Cl)C,379.0
*c1ccc(cc1)c1ccc(cc1)C(=O)*,560.0
*c1ccc(cc1)c1c(cc(c(c1)OCCCCCC)c1ccc(cc1)C=C1C(=O)C(=C*)CCC1)OCCCCCC,406.0
*S(=O)(=O)C(C*)CC,195.0
*OS(=O)(=O)c1c(ccc(c1)S(=O)(=O)Oc1ccc(cc1)C1(CCCC1)c1ccc(cc1)*)C,380.0
*OS(=O)(=O)c1c(ccc(c1)S(=O)(=O)Oc1c(cc(cc1)C1(CCCCC1)c1cc(c(cc1)*)C)C)C,340.0
*c1cc(cc(c1)C12CC3CC(CC(C1)C3)C2)*,370.0
*c1cc(cc(c1)c1oc2c(n1)cccc2)*,600.0
*c1c(ccc(c1)*)c1oc2c(n1)cccc2,570.0
*c1c(ccc(c1)*)c1oc2c(n1)cc(cc2)C,530.0
*c1ccc(cc1)c1ccc(cc1)C(=Nc1ccccc1)*,558.0
*c1c(cc(cc1)*)C(=O)c1ccccc1,506.0
*c1ccc(cc1)c1ccc(cc1)C(*)(C(F)(F)F)C(F)(F)F,482.5
*c1c(c(cc(c1)C(c1ccc(cc1)O)(C)C)*)O,348.0
*c1c(cc(cc1)C=C*)OCc1cc(cc(c1)OCC(CCCC)CC)OCCC(CCCC(C)C)C,340.0
*c1c(cc(cc1)C=C*)OCc1cc(cc(c1)OCc1cc(cc(c1)OCC(CCCC)CC)OCC(CCCC)CC)OCc1cc(cc(c1)OCCC(CCCC(C)C)C)OCCC(CCCC(C)C)C,358.0
*c1c(cc(cc1)C=C*)c1c(cc(c(c1)OCCC(C)C)OCCC(C)C)c1ccc(cc1)OC,429.0
*c1c(cc(cc1)C=C*)c1c(cc(c(c1)OCCC(C)C)OCCC(C)C)c1ccc(cc1)C(F)(F)F,405.0
*c1c(cc(cc1)C=C*)c1c(cc(c(c1)OCCC(C)C)OCCC(C)C)c1ccc(cc1)F,407.0
*c1c(cc(cc1)C=C*)c1c(cc(c(c1)OCCC(C)C)OCCC(C)C)c1ccccc1,399.0
*c1ccc(cc1)c1ccc(cc1)C1(CCCCC1)*,427.5
